shots,assumed_floor,assumed_delta,mean_density_envelope_log10_T,q,kappa_tau_visibility
63.09573444801933,0.3,0.3253443282502572,2.8949988926509755,0.25,1
66.83439175686149,0.3,0.3239789446259499,2.903835770498735,0.25,1
70.79457843841381,0.3,0.322684637759884,2.9122816788959636,0.25,1
74.98942093324558,0.3,0.3214579510941256,2.9203491119528087,0.25,1
79.43282347242817,0.3,0.32029557305392414,2.9280506324665816,0.25,1
84.13951416451951,0.3,0.319194333086241,2.9353988168430325,0.25,1
89.12509381337459,0.3,0.3181511976136812,2.9424062048853012,0.25,1
94.40608762859236,0.3,0.3171632659243073,2.9490852543675032,0.25,1
100.0,0.3,0.31622776601683794,2.955448300266136,0.25,1
105.92537251772886,0.3,0.31534205041963437,2.9615075184863295,0.25,1
112.20184543019641,0.3,0.31450359200069156,2.9672748938909885,0.25,1
118.85022274370189,0.3,0.31370997978459647,2.9727621924184886,0.25,1
125.89254117941675,0.3,0.3129589147911317,2.9779809370581773,0.25,1
133.3521432163324,0.3,0.3122482059088964,2.9829423874419243,0.25,1
141.2537544622754,0.3,0.31157576581602325,2.9876575228035946,0.25,1
149.62356560944343,0.3,0.3109396069587889,2.9921370280561264,0.25,1
158.48931924611142,0.3,0.31033783759767664,2.9963912827371515,0.25,1
167.88040181225605,0.3,0.3097686579292523,3.000430352578261,0.25,1
177.82794100389228,0.3,0.30923035629107226,3.004263983459644,0.25,1
188.36490894898,0.3,0.308721305455762,3.007901597520323,0.25,1
199.52623149688807,0.3,0.30823995901938595,3.0113522912042265,0.25,1
211.34890398366477,0.3,0.30778484788828514,3.0146248350334415,0.25,1
223.872113856834,0.3,0.3073545768676784,3.017727674911894,0.25,1
237.13737056616552,0.3,0.3069478213545192,3.0206689347750597,0.25,1
251.18864315095823,0.3,0.30656332413636006,3.023456420413904,0.25,1
266.0725059798811,0.3,0.3061998922973103,3.02609762431388,0.25,1
281.8382931264455,0.3,0.305856394231567,3.028599731362283,0.25,1
298.538261891796,0.3,0.3055317567644618,3.0309696252894307,0.25,1
316.2277660168379,0.3,0.30522496238048485,3.0332138957209356,0.25,1
334.9654391578279,0.3,0.30493504655732495,3.0353388457296306,0.25,1
354.81338923357566,0.3,0.3046610952045969,3.0373504997864345,0.25,1
375.8374042884443,0.3,0.30440224220560336,3.039254612019655,0.25,1
398.1071705534973,0.3,0.30415766706021,3.041056674701704,0.25,1
421.6965034285822,0.3,0.3039265926266763,3.042761926891164,0.25,1
446.6835921509635,0.3,0.30370828296009367,3.044375363166395,0.25,1
473.1512589614808,0.3,0.3035020412449258,3.0459017423945256,0.25,1
501.18723362727246,0.3,0.3033072078190178,3.0473455964867373,0.25,1
530.8844442309885,0.3,0.30312315828634706,3.048711239097158,0.25,1
562.341325190349,0.3,0.3029493017157143,3.050002774228621,0.25,1
595.6621435290109,0.3,0.30278507892252976,3.051224104713845,0.25,1
630.9573444801937,0.3,0.3026299608308158,3.05237894054547,0.25,1
668.3439175686149,0.3,0.302483446912545,3.05347080703271,0.25,1
707.945784384138,0.3,0.30234506370143166,3.0545030527663357,0.25,1
749.8942093324558,0.3,0.30221436337832014,3.055478857377174,0.25,1
794.3282347242822,0.3,0.30209092242534225,3.0564012390764432,0.25,1
841.3951416451956,0.3,0.30197434034605825,3.0572730619690116,0.25,1
891.2509381337459,0.3,0.30186423844884636,3.0580970431331047,0.25,1
944.0608762859235,0.3,0.3017602586908642,3.0588757594621274,0.25,1
1000.0,0.3,0.30166206257996714,3.0596116542661633,0.25,1
1059.2537251772897,0.3,0.3015693301320377,3.06030704363232,0.25,1
1122.018454301964,0.3,0.3014817588812526,3.060964122544519,0.25,1
1188.502227437019,0.3,0.3013990629408877,3.0615849707645406,0.25,1
1258.9254117941675,0.3,0.3013209721123378,3.0621715584771443,0.25,1
1333.521432163324,0.3,0.3012472310401084,3.0627257517029918,0.25,1
1412.5375446227554,0.3,0.3011775984106124,3.063249317483793,0.25,1
1496.2356560944343,0.3,0.3011118461926874,3.063743928844712,0.25,1
1584.893192461114,0.3,0.30104975891782443,3.0642111695395684,0.25,1
1678.8040181225606,0.3,0.30099113299818153,3.0646525385847228,0.25,1
1778.2794100389228,0.3,0.3009357760805291,3.065069454587869,0.25,1
1883.649089489802,0.3,0.3008835064343524,3.0654632598781557,0.25,1
1995.262314968881,0.3,0.30083415237241146,3.065835224444214,0.25,1
2113.489039836648,0.3,0.3007875517021299,3.0661865496867757,0.25,1
2238.72113856834,0.3,0.30074355120625773,3.066518371992589,0.25,1
2371.373705661655,0.3,0.30070200615132014,3.0668317661363687,0.25,1
2511.886431509582,0.3,0.3006627798224341,3.067127748517436,0.25,1
2660.7250597988113,0.3,0.3006257430831372,3.067407280237687,0.25,1
2818.382931264455,0.3,0.30059077395893835,3.067671270027381,0.25,1
2985.3826189179604,0.3,0.30055775724335887,3.067920577025165,0.25,1
3162.2776601683795,0.3,0.30052658412529304,3.0681560134185744,0.25,1
3349.6543915782795,0.3,0.300497151836572,3.068378346951132,0.25,1
3548.1338923357566,0.3,0.3004693633186692,3.0685883033019845,0.25,1
3758.374042884443,0.3,0.3004431269075395,3.06878656834384,0.25,1
3981.0717055349733,0.3,0.30041835603563066,3.068973790284812,0.25,1
4216.965034285822,0.3,0.3003949689501576,3.0691505816995597,0.25,1
4466.835921509635,0.3,0.30037288844677185,3.0693175214549555,0.25,1
4731.512589614807,0.3,0.300352041617805,3.0694751565353076,0.25,1
5011.872336272725,0.3,0.3003323596143061,3.06962400377197,0.25,1
5308.8444423098845,0.3,0.30031377742113163,3.0697645514820078,0.25,1
5623.413251903491,0.3,0.30029623364438635,3.0698972610203694,0.25,1
5956.62143529011,0.3,0.3002796703105494,3.0700225682498563,0.25,1
6309.573444801937,0.3,0.30026403267665297,3.070140884932992,0.25,1
6683.439175686149,0.3,0.30024926905091615,3.070252600049713,0.25,1
7079.457843841381,0.3,0.30023533062326674,3.0703580810446347,0.25,1
7498.942093324558,0.3,0.30022217130521245,3.0704576750074883,0.25,1
7943.282347242822,0.3,0.3002097475785545,3.0705517097901307,0.25,1
8413.951416451957,0.3,0.30019801835245963,3.0706404950634183,0.25,1
8912.509381337459,0.3,0.3001869448284355,3.070724323317036,0.25,1
9440.608762859236,0.3,0.3001764903727767,3.07080347080526,0.25,1
10000.0,0.3,0.30016662039607267,3.070878198441476,0.25,1
