target,z_abs_catalogue,line,rest_AA,f,observed_AA_catalogue,metadata_eligible,native_pixels,valid_pixels,valid_fraction,longest_invalid_run_pixels,actual_log_grid_spacing_km_s,native_CNR,sideband_median_flux,core_EW_rest_AA,core_EW_diagonal_error_AA,core_EW_diagonal_SNR,full_EW_rest_AA,full_EW_diagonal_error_AA,core_to_full_EW_ratio,core_low_flux_pixels,core_valid_pixels,core_low_flux_fraction,core_resolved_unsaturated_detection_pixels,core_AOD_integral_cm2,full_window_edge_EW_diagonal_SNR,broader_water_band_warning,strong_sky_feature_warning,reported_instrument_artifact_warning,nearest_nominal_R,nearest_arc_R,median_contributing_extracted_pixels,detected_primary_candidate,detected_strict_candidate,rejections
J234512-433814,2.612,2249,2249.875472,0.00182,8126.550204864001,False,200,200,1.0,0,2.4999895761823456,23.39777004660948,0.9664824136293342,0.09339209026235049,0.006957244292449866,13.423718693290871,0.1708842047060395,0.011420791126053929,0.5465226609036603,0,80,0.0,19,1247893481125348.5,9.426251288920149,True,False,False,56935.86,55069.04707839319,4.0,False,False,['conservative_telluric_band']
J234512-433814,2.612,2260,2260.779108,0.00244,8165.934138096,False,200,200,1.0,0,2.4999895761823456,23.204776377920858,0.940672476430198,0.3165899914861904,0.007049817269923616,44.9075457369437,0.5640557856642491,0.011470748129423492,0.5612742560797679,0,80,0.0,44,4294196453673293.0,25.968077999520737,True,False,False,56935.86,55069.04707839319,4.0,False,False,['conservative_telluric_band']
J234512-433814,2.612,2344,2344.212747,0.114,8467.296442164,True,200,200,1.0,0,2.4999895761823456,20.88242299971293,0.9702245531156694,0.5874768818618061,0.012966547955413948,45.30711519225252,0.6791201890939308,0.01688366146171862,0.865055834440155,21,80,0.2625,21,248036075020801.22,9.713291664656696,True,False,False,56935.86,55069.04707839319,4.0,True,False,[]
J234512-433814,2.612,2374,2374.460064,0.0313,8576.549751168,True,200,200,1.0,0,2.4999895761823456,18.366552293844393,0.9743255890441306,0.5008757861177966,0.009378733078016168,53.40548472286238,0.5349448554123497,0.015180745505108584,0.9363129321651448,8,80,0.1,33,547896274330569.6,1.9944823050074698,True,False,False,56935.86,55069.04707839319,4.0,True,False,[]
J234512-433814,2.612,2382,2382.763995,0.32,8606.54354994,True,200,200,1.0,0,2.4999895761823456,20.18127586292607,1.000919060495637,0.9155293199306418,0.00669375100426378,136.77373409131422,0.9479418836476914,0.013108025919187017,0.9658074357973027,36,80,0.45,20,135568161287270.28,1.6214456142946763,True,False,False,56935.86,55069.04707839319,4.0,True,False,[]
J234512-433814,2.612,2586,2586.649312,0.0691,9342.977314944,False,200,200,1.0,0,2.4999895761823456,10.005955960795742,0.5138098408437024,1.1780890688719239,0.027923738539663838,42.18951796868194,2.4037712442198327,0.03878794204222312,0.49010032535532894,64,80,0.8,12,452530797985490.4,25.88423072400464,True,False,False,56935.86,55069.04707839319,4.0,False,False,"['outside_fixed_wavelength_range', 'conservative_telluric_band', 'native_CNR_below_15']"
J234512-433814,2.612,2600,2600.172114,0.239,9391.821675768,False,200,200,1.0,0,2.4999895761823456,12.831657831997013,0.89543457947684,1.2354642150424984,0.012276375329852695,100.63754014087502,1.4921441299109106,0.025414392731012873,0.8279791410741686,50,80,0.625,11,163118610087608.66,0.6895086228026485,True,False,False,56935.86,55069.04707839319,4.0,False,False,"['outside_fixed_wavelength_range', 'conservative_telluric_band', 'native_CNR_below_15']"
J234628+124858,2.431,1608,1608.450852,0.0577,5518.594873212,True,200,200,1.0,0,2.4999895761823456,58.38437110570838,0.9746139711554258,0.29896645218068785,0.001830294559841479,163.34335398264048,0.37607249313194907,0.003134430898721771,0.7949702720634563,0,80,0.0,66,383255394657851.0,22.524774303373015,False,False,False,47817.7,49907.74427156582,7.0,True,True,[]
J234628+124858,2.431,1611,1611.200369,0.00138,5528.028466039,True,200,200,1.0,0,2.4999895761823456,56.18185314243476,0.9958461222614455,0.23198525946962334,0.0019642927976054403,118.10116075995576,0.37204447399000995,0.0032227386595218804,0.6235417421516455,7,80,0.0875,22,1.684852063091558e+16,0.702927648442323,False,False,False,47817.7,49907.74427156582,8.0,True,True,[]
J234628+124858,2.431,2249,2249.875472,0.00182,7719.322744432001,True,200,198,0.99,2,2.4999895761823456,55.376505398557974,0.9837752456356191,0.04770588007167636,0.003545684504846736,13.45463196357863,0.08155578651245197,0.005409450312171245,0.5849478266559615,0,80,0.0,23,617152726558489.2,5.645742970701665,False,False,False,51976.14111111111,52829.642702326644,4.0,True,True,[]
J234628+124858,2.431,2260,2260.779108,0.00244,7756.733119548001,True,200,200,1.0,0,2.4999895761823456,53.36000265645518,0.9803569044601037,0.0533751763969289,0.0031475040175958364,16.957937495405822,0.10005254169282218,0.0055487977131238415,0.533471469028738,0,80,0.0,23,510682024495235.3,9.162046908246118,False,False,False,51976.14111111111,52829.642702326644,4.0,True,True,[]
J234628+124858,2.431,2344,2344.212747,0.114,8042.993934957,True,200,200,1.0,0,2.4999895761823456,58.61610929845061,0.901434638422737,0.7863712538855236,0.0025152793947481275,312.63773540524255,1.132169458313407,0.004515211027238668,0.6945702766589209,15,80,0.1875,65,329634444158802.44,72.93773438382495,True,False,False,51976.14111111111,52829.642702326644,4.0,True,False,[]
J234628+124858,2.431,2374,2374.460064,0.0313,8146.7724795839995,False,200,200,1.0,0,2.4999895761823456,55.567168349493784,0.9441041705333437,0.45814803860148867,0.0030265938937240884,151.3741369635019,0.5889816678156032,0.0049767851881462296,0.7778646834640096,0,80,0.0,75,453718916041950.1,23.576737290726573,True,False,False,51976.14111111111,52829.642702326644,4.0,False,False,['conservative_telluric_band']
J234628+124858,2.431,2382,2382.763995,0.32,8175.263266845,False,200,200,1.0,0,2.4999895761823456,61.23900744981681,0.8451103022322166,1.0835947310409155,0.002239623133668436,483.8290490713139,1.7093340218985384,0.004557003465650856,0.6339280194267582,26,80,0.325,53,177442967744730.1,105.43113520388451,True,False,False,51976.14111111111,52829.642702326644,4.0,False,False,['conservative_telluric_band']
J234628+124858,2.431,2586,2586.649312,0.0691,8874.793789472,True,200,200,1.0,0,2.4999895761823456,47.30495579995758,0.9409472148645182,0.681606468116115,0.0035767059323204473,190.56821584264588,1.2660338413730496,0.006492193712031738,0.5383793433016715,12,80,0.15,63,367939776216751.4,159.45401846415325,True,False,False,51976.14111111111,49107.42024828516,4.0,True,False,[]
J234628+124858,2.431,2600,2600.172114,0.239,8921.190523134,False,200,200,1.0,0,2.4999895761823456,37.55955373286844,0.931834694953809,1.1293751460766353,0.007805303345696599,144.69330608390877,1.644134897945312,0.01002001602947257,0.6869114860879262,26,80,0.325,51,160078467204386.6,56.02920001014113,True,False,False,51976.14111111111,49107.42024828516,4.0,False,False,['conservative_telluric_band']
J235057-005209,2.426,1608,1608.450852,0.0577,5510.552618952,True,250,250,1.0,0,1.9999933287629752,37.79006821703554,0.9667837893360754,0.41149469094744306,0.002544034304913896,161.74887663764042,0.6215513756560416,0.004402111232490857,0.6620445341515242,0,100,0.0,91,496101669473986.7,6.513802236406593,False,False,False,53695.92857142857,68487.53762077664,11.0,True,True,[]
J235057-005209,2.426,1611,1611.200369,0.00138,5519.972464194,True,250,250,1.0,0,1.9999933287629752,34.179281230126506,0.9879579438659262,0.28276729497066877,0.002882563751702835,98.0957645095023,0.42312702575976996,0.00477419420595556,0.6682799201089312,14,100,0.14,22,2.2227622845094132e+16,3.641289066297785,False,False,False,53695.92857142857,68487.53762077664,13.0,True,True,[]
J235057-005209,2.426,2249,2249.875472,0.00182,7708.073367072001,True,250,250,1.0,0,1.9999933287629752,34.56806208821038,0.9949444025865154,0.05312275261349373,0.004384462005056843,12.116139346680233,0.08977535234050807,0.006918751236918761,0.5917298147937639,0,100,0.0,13,678219597118713.6,3.180284283117691,False,False,False,53695.92857142857,63294.676597625374,7.0,True,True,[]
J235057-005209,2.426,2260,2260.779108,0.00244,7745.429224008001,True,250,250,1.0,0,1.9999933287629752,30.808090887403978,0.9976246067338219,0.049012116109486775,0.0049130211665701,9.975962742229203,0.059046013476186786,0.007793393790464729,0.830066472298817,0,100,0.0,9,470863622559584.5,0.30506999789860717,False,False,False,53695.92857142857,63294.676597625374,7.0,True,True,[]
J235057-005209,2.426,2344,2344.212747,0.114,8031.2728712220005,True,250,250,1.0,0,1.9999933287629752,25.178867209687645,0.9501113103062515,0.7576534872454138,0.006185742716098666,122.48383452379736,1.187751029218872,0.013248195978597836,0.6378891439426383,6,100,0.06,85,233013173220750.47,4.3798037853315055,True,False,False,53695.92857142857,63294.676597625374,7.0,True,False,[]
J235057-005209,2.426,2374,2374.460064,0.0313,8134.900179264,False,250,250,1.0,0,1.9999933287629752,22.01872899328385,0.9987888221320773,0.3522542271382992,0.007113301436499345,49.52049765961463,0.5313253937658642,0.014539609247328028,0.6629726929511764,0,100,0.0,59,301760620203348.5,-2.42778138001605,True,False,False,53695.92857142857,63294.676597625374,7.0,False,False,['conservative_telluric_band']
J235057-005209,2.426,2382,2382.763995,0.32,8163.34944687,False,250,250,1.0,0,1.9999933287629752,24.931679826034802,0.9073138000927283,1.28967818687841,0.005673270461538031,227.32534886566583,2.063704137308096,0.010317974986455798,0.6249336634856348,47,100,0.47,52,172429391689342.03,15.185224834886403,True,False,False,53695.92857142857,63294.676597625374,7.0,False,False,['conservative_telluric_band']
J235057-005209,2.426,2586,2586.649312,0.0691,8861.860542912,True,250,250,1.0,0,1.9999933287629752,18.70928895373839,0.9645482916717281,0.836889547564122,0.008556020945064904,97.81293815635622,1.2844061177720105,0.014589072144663533,0.6515770487109084,9,100,0.09,79,338449720936037.5,2.5886210385099964,True,False,False,53695.92857142857,63294.676597625374,7.0,True,False,[]
J235057-005209,2.426,2600,2600.172114,0.239,8908.189662564,False,250,250,1.0,0,1.9999933287629752,11.075317410805054,0.937497037919538,1.3495627673369162,0.017475034262369214,77.22804699977432,2.0320652040895846,0.026159273285151195,0.6641335940504692,68,100,0.68,25,130231207838085.16,5.8284371709472795,True,False,False,53695.92857142857,63294.676597625374,7.0,False,False,"['conservative_telluric_band', 'native_CNR_below_15']"
J235057-005209,2.615,1608,1608.450852,0.0577,5814.54982998,True,250,250,1.0,0,1.9999933287629752,27.085463491673558,0.9203105825827316,0.38650828680848814,0.0037938561393859004,101.87742302507313,0.6075947226088214,0.006295006250195504,0.6361284461934472,3,100,0.03,86,454639431940093.0,10.424595537509866,False,False,False,53695.92857142857,63121.97622998603,15.0,True,True,[]
J235057-005209,2.615,1611,1611.200369,0.00138,5824.489333935,True,250,250,1.0,0,1.9999933287629752,26.266010472701915,0.8854065899864896,0.06506196870857124,0.004147256833711896,15.687952619596794,0.35895871119848627,0.006889549757434087,0.18125195650314005,0,100,0.0,19,2233655614335638.0,34.59067205550927,False,False,False,53695.92857142857,63121.97622998603,14.0,True,True,[]
J235057-005209,2.615,2249,2249.875472,0.00182,8133.299831280001,False,250,250,1.0,0,1.9999933287629752,22.05771054256861,0.9921026330459206,0.2918882932392958,0.006520479202832847,44.76485303602899,0.5053920679291037,0.012739926466917014,0.5775482279239923,0,100,0.0,53,4725693953215106.0,-0.6781396811364431,True,False,False,53695.92857142857,63294.676597625374,7.0,False,False,['conservative_telluric_band']
J235057-005209,2.615,2260,2260.779108,0.00244,8172.716475420001,False,250,250,1.0,0,1.9999933287629752,20.265657421290484,0.9407222287047475,0.05587369479271849,0.007457541319962931,7.492240725928183,0.4062517736639024,0.011699713490177727,0.13753464825225245,0,100,0.0,16,615186580402343.4,62.13929499079549,True,False,False,53695.92857142857,63294.676597625374,7.0,False,False,['conservative_telluric_band']
J235057-005209,2.615,2344,2344.212747,0.114,8474.329080405001,True,250,250,1.0,0,1.9999933287629752,21.563724465736904,0.9852831295481708,0.4872472400676078,0.0072995949634169725,66.74990085196798,0.4854846495942678,0.01321397237008918,1.0036305792053632,15,100,0.15,31,171763117309072.94,-6.9666684238629495,True,False,False,53695.92857142857,63294.676597625374,7.0,True,False,[]
J235057-005209,2.615,2374,2374.460064,0.0313,8583.67313136,True,250,250,1.0,0,1.9999933287629752,18.83885445990132,0.9827391517217314,0.27989037005861817,0.008289019629701116,33.7664021274263,0.331991228570288,0.013381262072484069,0.8430655570749839,3,100,0.03,34,273711831785694.72,0.011084099798493958,True,False,False,53695.92857142857,63294.676597625374,7.0,True,False,[]
J235057-005209,2.615,2382,2382.763995,0.32,8613.691841925,True,250,250,1.0,0,1.9999933287629752,19.600001479663497,0.9737326309343581,0.6516949562305456,0.007645419372977786,85.2399226828442,0.7262170557818819,0.012891350278790185,0.8973831598170027,27,100,0.27,28,80990718869110.66,1.7212749031825538,True,False,False,53695.92857142857,63294.676597625374,7.0,True,False,[]
J235057-005209,2.615,2586,2586.649312,0.0691,9350.73726288,False,250,250,1.0,0,1.9999933287629752,9.64723296926586,0.8726143418787067,0.587261469050038,0.01765951532756953,33.25467648215815,1.2621722959044415,0.028956563153595363,0.4652783704377071,24,100,0.24,21,200502616002953.75,11.011223320927838,True,False,False,53695.92857142857,63294.676597625374,7.0,False,False,"['outside_fixed_wavelength_range', 'conservative_telluric_band', 'native_CNR_below_15']"
J235057-005209,2.615,2600,2600.172114,0.239,9399.62219211,False,250,250,1.0,0,1.9999933287629752,12.766975558681596,0.9926719857233743,0.7329125075251741,0.01287694916127969,56.91662662837899,0.8795878913260748,0.022057909812655496,0.8332453354038656,28,100,0.28,27,82268198733429.88,2.636411898615971,True,False,False,53695.92857142857,63294.676597625374,7.0,False,False,"['outside_fixed_wavelength_range', 'conservative_telluric_band', 'native_CNR_below_15']"
J235129-142756,2.279,1608,1608.450852,0.0577,5274.110343708,False,200,0,0.0,200,2.4999895761823456,,,0.0,0.0,,0.0,0.0,,0,0,,0,0.0,,False,False,False,0.0,0.0,,False,False,"['catalogue_coverage_gap', 'low_catalogue_CNR_proxy', 'native_valid_fraction_below_0p98', 'native_CNR_below_15', 'core_EW_diagonal_detection_proxy_below_5']"
J235129-142756,2.279,1611,1611.200369,0.00138,5283.126009951,False,200,0,0.0,200,2.4999895761823456,,,0.0,0.0,,0.0,0.0,,0,0,,0,0.0,,False,False,False,0.0,0.0,,False,False,"['catalogue_coverage_gap', 'low_catalogue_CNR_proxy', 'native_valid_fraction_below_0p98', 'native_CNR_below_15', 'core_EW_diagonal_detection_proxy_below_5']"
J235129-142756,2.279,2249,2249.875472,0.00182,7377.3416726880005,True,200,200,1.0,0,2.4999895761823456,66.45338862693536,0.9925891387562824,0.01431212838361307,0.0025022262033599176,5.719758015640294,0.03392963375139206,0.003986584519680939,0.42181794499994785,0,80,0.0,5,181212735413241.38,3.344408308335203,True,False,False,51976.14111111111,52374.19168182374,3.0,True,False,[]
J235129-142756,2.279,2260,2260.779108,0.00244,7413.094695132,True,200,200,1.0,0,2.4999895761823456,66.03935690187703,0.99016214926473,0.020566215226976936,0.002698532610225076,7.621258734857968,0.04034895020146065,0.004300709279840155,0.5097088059116945,0,80,0.0,5,192089101400557.1,3.2849625159561766,True,False,False,51976.14111111111,52374.19168182374,6.0,True,False,[]
J235129-142756,2.279,2344,2344.212747,0.114,7686.673597413,False,200,200,1.0,0,2.4999895761823456,61.8487278310882,0.9890009091190795,0.22859702309197283,0.002672630611502628,85.53259178732864,0.2710874007897075,0.004550921573352329,0.8432594891022028,1,80,0.0125,27,71724516780782.61,2.1083165702845013,False,False,False,51976.14111111111,52374.19168182374,6.0,False,False,['conservative_telluric_band']
J235129-142756,2.279,2374,2374.460064,0.0313,7785.854549856,True,200,200,1.0,0,2.4999895761823456,58.25156817294676,0.9903082831283273,0.10856072851787654,0.002958675341068158,36.692342350304415,0.12613622301201588,0.0051429095507635175,0.8606625910111081,0,80,0.0,17,83848948682364.28,2.6901921083322153,False,False,False,51976.14111111111,52374.19168182374,6.0,True,True,[]
J235129-142756,2.279,2382,2382.763995,0.32,7813.083139604999,True,200,200,1.0,0,2.4999895761823456,56.3328377621437,0.9777037233517945,0.28671222866229384,0.0029459180335225793,97.3252566431585,0.34163465370489027,0.005000420362308339,0.8392363759150753,8,80,0.1,33,45734472840985.45,10.046944655060742,True,False,False,51976.14111111111,52374.19168182374,3.0,True,False,[]
J235129-142756,2.279,2586,2586.649312,0.0691,8481.623094048,True,200,200,1.0,0,2.4999895761823456,54.71869506206242,0.9957245870250631,0.1589115118156313,0.0033652264666368154,47.221639729479,0.16243087188636715,0.005562285735795371,0.978333182418685,0,80,0.0,16,61015726415426.12,2.5596764466026865,True,False,False,51976.14111111111,48825.51611801056,3.0,True,False,[]
J235129-142756,2.279,2600,2600.172114,0.239,8525.964361806,True,200,200,1.0,0,2.4999895761823456,43.750472707222855,0.993765081115739,0.25513036514276966,0.004145392550657669,61.54552603282241,0.26448786526449336,0.006882824601648846,0.9646203045558782,6,80,0.075,14,45844363498378.836,1.282996361718441,True,False,False,51976.14111111111,48825.51611801056,3.0,True,False,[]
